id_compra,id_jugador,id_juego,monto,fecha
4427,1946,119,53.37,2/20/2025
1881,1773,56,53.36,1/2/2025
6155,3015,227,53.35,5/24/2025
4108,2276,29,53.33,5/29/2025
1348,3351,199,53.3,4/12/2025
3462,2137,190,53.29,2/8/2025
997,2586,191,53.28,2/5/2025
1862,2375,350,53.28,2/28/2025
5610,3065,298,53.25,3/31/2025
4687,4260,51,53.23,6/4/2025
5213,237,184,53.22,1/4/2025
6622,794,170,53.22,5/25/2025
2365,928,232,53.21,2/19/2025
4073,2871,190,53.2,5/7/2025
7429,909,171,53.2,4/24/2025
3463,999,292,53.19,4/12/2025
3098,2196,292,53.18,1/21/2025
1432,4838,109,53.17,3/9/2025
4877,927,148,53.17,12/24/2024
7631,2480,309,53.17,5/26/2025
104,2071,313,53.16,6/15/2025
887,2509,244,53.16,3/7/2025
3294,2038,259,53.14,2/20/2025
5638,1091,300,53.14,4/17/2025
7990,4244,227,53.13,5/10/2025
5905,4371,193,53.12,2/7/2025
6431,3508,154,53.12,12/28/2024
2610,1359,186,53.1,12/29/2024
5220,,138,53.1,2/8/2025
5974,1020,349,53.06,3/15/2025
111,222,288,53.05,5/27/2025
786,3334,266,53.03,3/4/2025
5267,2558,177,53.03,5/24/2025
1431,,258,53,2/3/2025
2213,3915,233,52.98,4/6/2025
1907,3699,321,52.97,5/1/2025
7729,4617,76,52.97,3/11/2025
949,3561,179,52.96,4/20/2025
3084,1317,237,52.96,3/3/2025
3554,557,35,52.96,1/10/2025
2509,2690,134,52.95,1/10/2025
924,4261,344,52.94,6/12/2025
7905,,227,52.94,5/15/2025
1386,4884,8,52.92,4/3/2025
5204,1149,97,52.92,2/1/2025
2573,4197,294,52.91,1/30/2025
5133,49,343,52.91,5/7/2025
2639,,334,52.9,6/7/2025
2087,4530,349,52.89,6/11/2025
2315,573,98,52.89,5/12/2025
7247,1213,170,52.89,12/27/2024
3776,1884,60,52.88,6/3/2025
595,439,255,52.87,12/27/2024
2898,1614,330,52.87,6/12/2025
6867,4983,160,52.86,3/22/2025
7667,4101,295,52.86,12/30/2024
1430,2557,266,52.85,4/18/2025
3858,1739,26,52.85,5/25/2025
4671,3649,156,52.85,5/18/2025
4860,4696,191,52.85,12/24/2024
248,2644,183,52.84,12/26/2024
3472,4112,69,52.83,6/5/2025
4581,2421,314,52.82,3/26/2025
5082,3815,44,52.82,12/26/2024
5205,4781,317,52.82,6/14/2025
7113,1948,315,52.82,2/2/2025
7854,3716,271,52.82,4/25/2025
4656,,248,52.81,1/27/2025
5800,2966,315,52.81,4/7/2025
6930,4328,328,52.81,4/23/2025
427,,162,52.8,1/13/2025
7447,2687,278,52.8,1/19/2025
7549,1616,170,52.8,1/13/2025
587,4635,11,52.78,5/2/2025
6039,1041,133,52.78,12/24/2024
6594,4313,175,52.77,6/14/2025
7653,2009,10,52.76,3/22/2025
2464,1743,242,52.75,1/24/2025
6230,3012,231,52.75,5/17/2025
5836,1911,281,52.73,1/7/2025
7891,1672,148,52.73,2/10/2025
4505,4077,53,52.72,3/28/2025
2178,4823,335,52.71,1/3/2025
3443,2210,16,52.7,3/12/2025
3871,1668,340,52.7,2/18/2025
927,2327,292,52.69,1/28/2025
1557,733,153,52.68,5/16/2025
1021,3246,111,52.65,1/9/2025
3208,3206,258,52.65,3/22/2025
160,431,11,52.62,6/12/2025
688,1051,309,52.6,6/14/2025
3759,4795,304,52.6,2/1/2025
5497,1439,257,52.58,5/10/2025
547,4007,211,52.55,12/24/2024
6688,1902,109,52.55,4/14/2025
7954,1614,264,52.55,4/23/2025
5733,897,203,52.52,4/24/2025
693,251,277,52.51,3/17/2025
4480,72,106,52.5,5/23/2025
2396,,109,52.48,3/11/2025
7272,2003,121,52.47,5/21/2025
945,2044,116,52.46,3/11/2025
4626,2419,40,52.46,5/27/2025
5326,4520,281,52.45,5/11/2025
3126,3423,308,52.44,6/18/2025
5418,3720,108,52.44,1/29/2025
1872,3070,75,52.43,5/3/2025
5408,4013,326,52.43,5/23/2025
3231,3253,309,52.42,4/5/2025
3341,4793,185,52.42,5/31/2025
2529,3672,252,52.4,1/5/2025
4061,2241,201,52.4,3/22/2025
2750,144,74,52.39,2/4/2025
5917,4091,157,52.38,2/19/2025
7455,1746,261,52.36,1/14/2025
856,988,226,52.32,1/5/2025
3752,1406,189,52.32,6/6/2025
3939,4208,99,52.32,6/8/2025
114,4059,117,52.31,12/24/2024
5938,4854,218,52.29,1/27/2025
2440,3471,92,52.27,5/18/2025
5689,4582,312,52.27,3/20/2025
6129,3133,337,52.27,3/11/2025
2398,4503,33,52.24,4/7/2025
2619,,348,52.24,5/17/2025
5790,1098,319,52.24,3/15/2025
3030,3343,169,52.23,5/12/2025
361,1889,258,52.21,4/10/2025
1764,1153,305,52.21,2/22/2025
393,301,159,52.2,2/6/2025
2344,423,257,52.2,4/26/2025
5565,4615,144,52.2,1/22/2025
2780,1021,2,52.18,2/27/2025
465,2485,89,52.17,5/11/2025
2880,2550,231,52.13,5/4/2025
4743,1059,155,52.11,4/26/2025
3815,898,160,52.1,12/25/2024
7423,2915,181,52.09,5/16/2025
3633,1668,188,52.08,1/8/2025
170,4305,266,52.07,1/6/2025
6049,1374,15,52.06,3/8/2025
5426,155,213,52.05,2/2/2025
3408,1945,147,52.03,3/15/2025
5760,3086,187,52,5/27/2025
1286,4802,142,51.97,1/14/2025
1898,751,11,51.97,4/19/2025
907,2286,75,51.96,2/24/2025
3516,3088,109,51.96,5/6/2025
667,1725,52,51.95,1/3/2025
2279,655,216,51.95,5/12/2025
3116,4,271,51.95,2/5/2025
7446,569,300,51.95,2/14/2025
3680,2082,198,51.94,6/1/2025
234,180,96,51.93,6/17/2025
6509,702,194,51.93,6/4/2025
7556,2477,91,51.93,5/26/2025
5025,552,105,51.92,1/9/2025
1150,2782,98,51.9,1/8/2025
4659,2979,89,51.89,1/30/2025
4284,433,134,51.88,3/16/2025
6027,2265,194,51.85,6/2/2025
1212,1055,29,51.84,5/29/2025
4969,2794,265,51.84,1/23/2025
5722,,3,51.84,6/7/2025
5066,3941,26,51.81,3/20/2025
7027,1453,263,51.81,5/1/2025
3693,3118,66,51.79,2/24/2025
5922,1678,81,51.78,1/30/2025
6094,3899,9,51.78,3/21/2025
936,3468,300,51.77,3/3/2025
1692,4194,80,51.76,1/23/2025
3976,2579,287,51.76,5/30/2025
5511,1529,148,51.76,5/31/2025
5806,2194,12,51.74,5/4/2025
6677,451,50,51.74,5/27/2025
3711,1153,334,51.73,2/1/2025
5821,606,305,51.73,3/29/2025
5080,,290,51.72,3/11/2025
2602,187,103,51.71,2/23/2025
7753,3197,128,51.71,4/16/2025
58,4189,326,51.69,1/8/2025
2922,4953,120,51.69,12/28/2024
7109,2770,288,51.69,2/17/2025
6417,4287,45,51.68,2/19/2025
6868,3196,313,51.67,3/7/2025
568,4856,255,51.66,2/11/2025
5297,2003,141,51.66,3/12/2025
6194,4138,111,51.66,2/8/2025
7005,2230,89,51.65,5/14/2025
7901,2401,221,51.65,5/10/2025
4278,4032,185,51.64,6/14/2025
4291,1308,114,51.64,4/6/2025
6827,3360,327,51.64,3/9/2025
291,2157,264,51.63,1/9/2025
7418,186,208,51.62,2/20/2025
4436,2140,127,51.61,2/11/2025
4898,1039,137,51.61,3/13/2025
2343,1023,315,51.59,5/4/2025
3318,1495,178,51.59,3/21/2025
6269,2774,124,51.59,6/7/2025
1171,1192,136,51.57,3/23/2025
1796,,14,51.57,1/24/2025
3749,3296,210,51.57,3/10/2025
2850,3012,62,51.56,3/5/2025
7256,233,311,51.56,5/29/2025
6702,2476,64,51.53,1/7/2025
2341,2554,284,51.52,4/24/2025
3653,735,132,51.52,5/17/2025
3955,3771,326,51.52,3/10/2025
1356,1843,347,51.5,1/20/2025
166,3815,238,51.49,12/25/2024
2593,2855,320,51.49,4/1/2025
2616,2078,34,51.48,1/15/2025
7546,2839,136,51.47,5/24/2025
4675,3467,337,51.46,3/17/2025
1380,4681,283,51.45,4/17/2025
2741,4656,40,51.45,5/28/2025
4849,4221,40,51.43,3/12/2025
6494,856,25,51.41,4/25/2025
2334,1902,140,51.4,1/21/2025
7169,2902,157,51.4,12/25/2024
2908,696,35,51.39,4/7/2025
137,2625,138,51.38,4/23/2025
3771,4423,126,51.38,5/7/2025
2113,4321,298,51.37,6/7/2025
6573,2158,233,51.37,5/17/2025
7355,2076,265,51.37,4/25/2025
1,1887,276,51.36,4/9/2025
545,1995,154,51.35,6/13/2025
915,1315,97,51.35,1/17/2025
6299,4373,47,51.33,3/31/2025
6341,1440,190,51.33,5/25/2025
4503,4931,324,51.32,2/13/2025
6347,,310,51.32,4/7/2025
4020,1753,43,51.31,4/15/2025
200,222,219,51.3,6/5/2025
5104,3572,49,51.3,6/2/2025
3867,1118,12,51.29,1/1/2025
1595,1815,56,51.28,5/4/2025
6411,282,315,51.27,4/15/2025
1118,1314,281,51.26,4/22/2025
7136,23,167,51.26,12/29/2024
196,2262,151,51.23,3/15/2025
1402,,238,51.22,1/31/2025
4634,340,167,51.22,12/24/2024
7601,1530,103,51.21,5/21/2025
1583,597,142,51.2,1/8/2025
3543,664,337,51.2,5/29/2025
7972,4326,26,51.2,3/19/2025
222,1403,158,51.18,5/20/2025
1666,2658,54,51.18,3/17/2025
3625,1980,93,51.18,4/28/2025
6659,3532,214,51.18,3/25/2025
5954,559,147,51.17,1/27/2025
6061,1341,333,51.17,5/23/2025
1272,4603,48,51.16,1/6/2025
6946,3333,37,51.16,1/25/2025
3337,,143,51.15,1/21/2025
613,4945,59,51.13,12/27/2024
600,469,71,51.11,3/30/2025
1319,1712,255,51.11,4/19/2025
4357,2145,277,51.11,5/6/2025
6428,56,229,51.11,6/14/2025
2653,4211,154,51.1,5/8/2025
4003,2068,235,51.1,6/18/2025
5657,799,225,51.1,1/22/2025
1063,2373,157,51.09,3/11/2025
4060,3953,309,51.07,5/12/2025
2699,4442,319,51.06,4/4/2025
7170,2682,38,51.06,1/1/2025
704,2001,237,51.04,6/11/2025
2333,2531,337,51.03,5/3/2025
1766,93,59,51.02,6/12/2025
5275,2772,102,51.02,3/5/2025
6733,2071,65,51.02,4/25/2025
1972,3636,178,51.01,2/5/2025
6249,488,4,51,1/18/2025
7265,744,280,50.99,3/10/2025
176,4008,166,50.96,1/26/2025
960,4793,62,50.96,2/26/2025
4981,3935,295,50.96,2/12/2025
143,2129,136,50.95,1/30/2025
2106,1333,137,50.95,2/7/2025
5959,567,60,50.95,12/26/2024
909,2981,141,50.94,12/28/2024
283,3905,37,50.92,1/31/2025
3233,1339,325,50.92,12/27/2024
3222,,42,50.91,2/23/2025
3876,4223,87,50.91,2/28/2025
3013,3918,96,50.9,5/27/2025
6486,4045,265,50.9,1/2/2025
1045,3043,298,50.89,2/19/2025
1473,3445,75,50.89,4/14/2025
2701,480,220,50.89,4/24/2025
6322,943,24,50.89,3/28/2025
2973,2288,32,50.88,1/17/2025
7919,,231,50.88,6/17/2025
4811,4438,79,50.86,3/29/2025
7351,2626,129,50.85,3/10/2025
2852,4356,108,50.84,6/11/2025
4331,1447,197,50.84,3/16/2025
2744,1122,182,50.82,12/25/2024
2152,1631,18,50.81,6/18/2025
6615,3271,208,50.8,2/9/2025
7713,2377,129,50.8,5/19/2025
663,3475,133,50.79,12/31/2024
5729,4405,347,50.79,2/8/2025
165,2621,264,50.78,4/22/2025
2886,3376,143,50.78,2/26/2025
4141,544,141,50.78,4/4/2025
7432,980,5,50.78,3/24/2025
2013,2724,345,50.76,4/27/2025
6915,3517,161,50.76,2/28/2025
1602,4700,339,50.73,3/24/2025
2038,2789,31,50.71,1/24/2025
4484,371,167,50.71,5/28/2025
5748,430,241,50.71,2/25/2025
2538,1425,105,50.7,5/25/2025
5566,4766,186,50.7,3/31/2025
1566,1212,133,50.69,6/17/2025
405,2139,195,50.68,4/29/2025
5370,1323,144,50.67,2/13/2025
3348,1167,350,50.64,1/16/2025
7362,4556,7,50.64,2/23/2025
7932,381,178,50.64,5/3/2025
2805,1405,220,50.63,1/14/2025
3068,271,43,50.63,2/16/2025
3885,3026,347,50.63,2/6/2025
3414,739,138,50.62,5/23/2025
7669,3550,6,50.62,5/5/2025
7076,,302,50.61,6/15/2025
7732,3004,292,50.61,2/6/2025
4367,2697,112,50.57,1/11/2025
5828,904,150,50.56,6/3/2025
3843,343,103,50.55,5/20/2025
5327,4714,120,50.55,4/6/2025
1193,1769,245,50.54,5/22/2025
4844,163,2,50.54,1/14/2025
5383,3884,292,50.53,2/18/2025
2409,2543,70,50.5,6/6/2025
6082,1547,129,50.5,5/26/2025
1195,3155,140,50.49,4/22/2025
2001,2178,17,50.49,5/10/2025
2814,3868,350,50.47,1/15/2025
3005,1172,143,50.47,4/22/2025
5328,786,333,50.47,3/11/2025
7060,2858,343,50.47,4/23/2025
2927,3445,228,50.46,3/9/2025
1743,3486,194,50.45,3/20/2025
3238,4169,26,50.45,4/28/2025
1316,1090,300,50.44,1/21/2025
6113,4729,103,50.44,1/27/2025
5851,3276,109,50.43,5/27/2025
516,4510,3,50.4,5/18/2025
4362,3978,170,50.39,1/5/2025
297,4561,243,50.38,5/12/2025
5378,4586,339,50.38,6/14/2025
3131,3958,331,50.37,2/12/2025
6846,2298,186,50.37,4/25/2025
5619,1489,53,50.33,2/9/2025
1983,620,243,50.32,5/17/2025
5347,686,223,50.31,4/11/2025
3702,3298,2,50.3,3/7/2025
2613,3014,198,50.29,3/18/2025
7961,4733,241,50.27,4/13/2025
3173,3904,253,50.26,6/15/2025
4494,2000,220,50.24,4/29/2025
4000,3548,151,50.23,4/9/2025
3637,1456,18,50.22,6/13/2025
7897,1804,254,50.22,1/24/2025
963,3925,172,50.21,1/21/2025
4316,,59,50.2,6/16/2025
399,1404,169,50.19,3/2/2025
6142,3632,155,50.19,4/6/2025
5561,155,317,50.17,5/29/2025
6484,2187,121,50.16,6/17/2025
5823,2234,234,50.15,3/4/2025
1054,1956,310,50.14,1/17/2025
4056,1598,208,50.12,2/20/2025
5547,1726,315,50.12,3/22/2025
7765,4008,225,50.12,12/28/2024
3928,4680,225,50.11,2/2/2025
1623,2238,62,50.08,3/7/2025
2526,2950,126,50.07,6/4/2025
3396,3030,333,50.07,3/13/2025
4006,1970,252,50.06,6/4/2025
6570,3441,339,50.06,3/14/2025
5032,487,300,50.05,4/23/2025
5231,3201,52,50.05,3/21/2025
6762,1791,287,50.04,4/24/2025
359,4242,132,50.03,2/26/2025
6404,2409,257,50.03,3/23/2025
7832,516,302,50.03,5/30/2025
1125,1779,37,50.02,4/14/2025
3201,161,259,50.02,1/7/2025
5225,1074,30,50.02,3/12/2025
7453,1609,4,50.02,4/2/2025
175,903,131,50.01,4/17/2025
6521,3499,271,50.01,3/8/2025
4476,814,153,50,4/29/2025
3817,1138,180,49.99,5/7/2025
4053,895,267,49.99,4/9/2025
90,,290,49.98,1/1/2025
5932,3458,56,49.98,1/2/2025
5967,1957,61,49.98,2/2/2025
6888,2943,38,49.97,3/11/2025
1665,2062,293,49.95,5/31/2025
2110,3473,339,49.91,4/14/2025
3701,3636,171,49.91,4/16/2025
4766,1459,28,49.9,2/7/2025
119,3822,111,49.89,1/2/2025
1674,1727,76,49.86,1/23/2025
7018,3727,9,49.86,1/4/2025
2245,4781,85,49.85,4/7/2025
649,864,138,49.83,1/1/2025
1265,1644,136,49.8,6/13/2025
6948,4642,178,49.8,2/6/2025
262,3320,231,49.79,6/2/2025
4223,1158,15,49.78,12/27/2024
5894,4271,22,49.78,6/19/2025
4562,358,189,49.77,4/19/2025
1935,3322,56,49.76,6/11/2025
5673,4104,182,49.76,1/5/2025
2175,1755,172,49.74,2/3/2025
2719,4509,80,49.74,5/29/2025
6904,1213,185,49.72,1/26/2025
4726,3387,179,49.7,1/17/2025
4818,1414,167,49.7,5/17/2025
6893,3327,31,49.7,6/6/2025
7346,4487,293,49.7,5/21/2025
4909,3787,39,49.68,2/26/2025
2891,2759,164,49.67,3/8/2025
2115,2048,334,49.65,5/15/2025
2650,3557,133,49.65,6/17/2025
5809,2116,60,49.65,6/5/2025
1933,4965,332,49.63,6/15/2025
7138,3608,196,49.62,4/2/2025
7024,,34,49.61,2/13/2025
2465,2272,23,49.6,3/17/2025
4043,1118,207,49.59,2/13/2025
269,2103,169,49.58,5/18/2025
3355,4313,185,49.58,1/3/2025
4862,1291,271,49.58,5/9/2025
2902,,336,49.57,1/9/2025
117,4290,120,49.56,6/3/2025
4706,3583,111,49.56,4/19/2025
1320,3977,137,49.55,3/26/2025
4004,3555,272,49.54,5/25/2025
1095,3438,8,49.5,2/11/2025
2290,4645,349,49.5,6/1/2025
4195,3356,344,49.5,5/24/2025
4467,3754,311,49.48,1/4/2025
5273,1483,236,49.47,1/19/2025
2487,285,195,49.46,2/19/2025
7408,2192,92,49.46,2/22/2025
610,3911,23,49.45,2/17/2025
755,3017,100,49.43,2/15/2025
2623,175,91,49.43,6/3/2025
7120,4096,69,49.43,1/24/2025
1601,540,232,49.42,2/15/2025
6413,4369,82,49.42,3/7/2025
2207,,338,49.41,4/9/2025
6849,3196,205,49.41,3/29/2025
1558,,293,49.4,4/18/2025
1967,2769,246,49.4,4/11/2025
669,3137,167,49.39,2/8/2025
208,4111,144,49.38,3/16/2025
1892,4040,88,49.37,12/25/2024
6751,4346,315,49.36,4/25/2025
56,2886,219,49.34,3/2/2025
1071,2394,241,49.32,4/10/2025
2284,3086,19,49.32,5/27/2025
6381,1461,262,49.32,3/11/2025
6784,2975,125,49.32,5/30/2025
3285,3315,139,49.31,1/7/2025
3568,,132,49.3,1/8/2025
646,4090,165,49.29,2/25/2025
4745,2222,238,49.29,2/4/2025
6376,4960,168,49.28,5/25/2025
6763,,227,49.26,4/27/2025
2042,2113,303,49.25,2/11/2025
3354,1362,82,49.23,3/24/2025
3436,1274,260,49.23,5/25/2025
3181,2138,162,49.22,4/19/2025
933,1464,183,49.21,12/27/2024
4548,4534,234,49.21,3/31/2025
1023,383,56,49.19,2/1/2025
1146,1155,72,49.19,2/8/2025
3159,1900,119,49.19,4/23/2025
279,3033,338,49.18,4/13/2025
7065,2121,66,49.18,12/27/2024
2312,4272,127,49.17,2/15/2025
7403,4365,95,49.17,1/29/2025
1094,4568,1,49.15,1/5/2025
4042,4324,203,49.15,12/25/2024
698,10,133,49.14,2/10/2025
1556,3949,188,49.14,5/13/2025
2866,1031,291,49.14,5/20/2025
7416,130,132,49.14,2/5/2025
2475,2176,186,49.13,5/9/2025
7148,1501,184,49.13,2/24/2025
1001,1705,194,49.11,5/26/2025
473,2678,116,49.09,4/19/2025
4192,4820,225,49.08,5/27/2025
6006,2595,323,49.08,4/5/2025
7620,,99,49.08,5/14/2025
1848,3472,68,49.07,2/27/2025
7026,1287,199,49.06,1/23/2025
627,818,317,49.05,3/14/2025
1870,1525,56,49.05,4/12/2025
2033,1611,332,49.04,3/25/2025
766,2950,181,49.03,4/26/2025
2655,2311,317,49.02,5/25/2025
4345,3791,306,49.02,1/18/2025
6187,1223,301,48.97,5/24/2025
7575,4372,176,48.96,2/25/2025
7768,1083,201,48.96,3/19/2025
2709,852,256,48.95,6/17/2025
932,,113,48.94,1/17/2025
7372,1590,299,48.94,3/29/2025
2281,94,23,48.93,1/9/2025
2232,196,187,48.9,6/2/2025
7582,1275,339,48.9,12/26/2024
7068,61,163,48.89,5/10/2025
217,,42,48.86,3/23/2025
467,2158,292,48.86,3/1/2025
6427,3788,5,48.86,4/9/2025
1655,2392,197,48.84,2/8/2025
3507,2276,283,48.84,5/3/2025
5150,1255,75,48.84,2/7/2025
5428,3144,46,48.84,4/30/2025
2020,1359,10,48.83,1/23/2025
5581,2008,114,48.82,5/19/2025
1404,690,138,48.81,5/17/2025
3251,3466,305,48.8,5/3/2025
6580,3796,188,48.8,1/4/2025
7140,2072,139,48.78,4/26/2025
1465,2416,321,48.76,2/15/2025
1525,67,196,48.76,1/9/2025
2430,836,85,48.76,5/2/2025
1255,3227,252,48.72,1/21/2025
3594,3905,171,48.71,3/22/2025
5666,4923,177,48.7,6/21/2025
5843,4509,350,48.69,6/7/2025
7275,3983,76,48.68,2/4/2025
2828,1948,180,48.67,4/30/2025
2594,1568,91,48.66,3/26/2025
3517,4040,306,48.66,2/13/2025
2809,3621,196,48.62,3/14/2025
4419,4112,51,48.61,5/9/2025
1215,1602,200,48.6,6/14/2025
7167,1989,227,48.6,3/30/2025
7515,2322,222,48.59,6/1/2025
831,2283,232,48.57,3/26/2025
1275,567,163,48.55,5/30/2025
4018,,295,48.52,4/15/2025
4886,766,203,48.52,3/22/2025
6883,3406,160,48.52,4/17/2025
1628,3521,343,48.51,4/7/2025
4847,4491,60,48.51,2/25/2025
3656,1815,200,48.5,5/22/2025
5029,3200,91,48.5,6/9/2025
1724,1921,261,48.49,4/20/2025
5169,3244,35,48.49,2/12/2025
7996,1983,209,48.49,3/27/2025
7145,2520,311,48.48,5/16/2025
3157,320,47,48.47,12/29/2024
7364,3027,222,48.47,3/9/2025
1486,2067,80,48.45,5/24/2025
4177,3030,182,48.44,1/25/2025
6732,2557,8,48.43,3/15/2025
7974,4757,25,48.43,2/25/2025
2445,3248,28,48.42,3/2/2025
5646,3392,302,48.42,2/21/2025
401,2109,107,48.41,3/4/2025
6326,1606,93,48.41,3/14/2025
7002,4515,150,48.41,6/9/2025
7324,,181,48.41,1/15/2025
1632,3416,344,48.4,4/4/2025
2810,1165,156,48.4,12/25/2024
2984,2906,238,48.4,5/12/2025
3978,2738,249,48.4,5/2/2025
845,4572,71,48.39,5/28/2025
5219,95,106,48.39,1/9/2025
3647,3384,22,48.38,2/11/2025
7174,4707,113,48.38,5/25/2025
1590,1720,89,48.37,4/16/2025
2720,2604,246,48.33,6/12/2025
5166,4768,19,48.33,3/2/2025
2551,82,265,48.32,2/27/2025
320,,270,48.31,6/1/2025
3953,4296,19,48.31,5/4/2025
2012,4221,148,48.3,1/1/2025
2633,2961,147,48.29,6/21/2025
3814,2270,16,48.29,12/26/2024
4717,4029,258,48.29,4/16/2025
3495,425,200,48.28,3/7/2025
223,2170,265,48.27,3/14/2025
1439,3842,198,48.26,6/21/2025
172,4266,221,48.25,1/12/2025
504,4851,62,48.25,6/16/2025
5290,1902,350,48.22,3/18/2025
5735,1043,101,48.21,2/14/2025
6585,1875,296,48.2,6/5/2025
5731,3673,294,48.19,1/21/2025
816,2752,251,48.18,2/11/2025
2362,,252,48.18,1/5/2025
4658,746,251,48.18,3/23/2025
7171,1229,96,48.18,6/11/2025
4486,602,118,48.16,5/4/2025
3560,3438,26,48.15,12/31/2024
7080,2946,343,48.11,4/18/2025
4381,508,193,48.1,6/2/2025
7594,500,153,48.1,6/19/2025
7851,328,292,48.1,5/12/2025
7923,657,108,48.1,5/21/2025
5683,,199,48.09,1/10/2025
1939,1642,64,48.07,5/29/2025
6789,2706,140,48.06,3/15/2025
4882,4468,55,48.04,1/31/2025
3240,1662,5,48.02,6/6/2025
3959,1680,146,48.02,5/23/2025
6402,1577,137,48.01,3/14/2025
651,4693,334,48,3/27/2025
1883,2998,324,48,2/18/2025
3296,2217,335,47.98,2/28/2025
4153,3998,187,47.98,5/7/2025
1725,2701,259,47.97,4/25/2025
6685,2365,178,47.97,1/11/2025
5107,4338,49,47.96,2/17/2025
5217,3954,276,47.96,4/16/2025
4517,2676,104,47.95,3/1/2025
7993,3656,146,47.95,6/12/2025
6583,3689,308,47.93,3/1/2025
6738,1832,9,47.93,4/13/2025
7132,4294,40,47.93,5/25/2025
7466,3157,173,47.93,12/25/2024
1370,47,294,47.9,2/22/2025
1414,,110,47.9,4/21/2025
1236,4467,131,47.89,2/23/2025
2133,3347,72,47.89,3/8/2025
940,2589,69,47.88,6/12/2025
1770,4484,169,47.88,5/13/2025
2171,2110,244,47.88,1/31/2025
3991,2090,280,47.87,4/1/2025
1873,4580,35,47.86,1/3/2025
6146,2341,283,47.85,4/3/2025
7436,3467,209,47.84,5/4/2025
4740,3804,148,47.82,3/29/2025
2140,3992,49,47.81,2/11/2025
7380,2258,227,47.81,6/21/2025
7497,4907,246,47.81,5/22/2025
2237,4536,289,47.8,3/9/2025
4994,2243,99,47.8,4/4/2025
3476,2741,44,47.79,5/4/2025
3523,2362,209,47.79,5/9/2025
6462,990,294,47.79,4/1/2025
6034,4319,267,47.78,3/3/2025
3605,3351,137,47.76,2/18/2025
7259,3113,7,47.76,5/28/2025
7045,1518,66,47.75,5/31/2025
1309,1093,171,47.74,6/16/2025
5004,4778,96,47.74,2/4/2025
6101,2191,11,47.74,4/22/2025
2628,2368,217,47.73,5/8/2025
3182,3697,201,47.73,1/11/2025
6829,3655,326,47.73,4/20/2025
7953,1438,306,47.73,4/29/2025
4768,2378,146,47.72,1/23/2025
4600,1706,79,47.71,4/27/2025
6898,6,255,47.71,3/12/2025
7093,3664,151,47.71,4/4/2025
387,3751,266,47.7,3/5/2025
1070,2713,110,47.7,3/31/2025
4995,779,19,47.7,2/6/2025
2275,1519,81,47.69,3/5/2025
4539,3348,274,47.69,1/28/2025
1227,4776,2,47.66,1/12/2025
4641,105,97,47.66,1/18/2025
6105,4952,219,47.66,1/22/2025
7577,2631,261,47.66,6/13/2025
510,,225,47.65,4/2/2025
2327,368,192,47.65,12/31/2024
3610,821,342,47.65,2/3/2025
7687,81,348,47.64,5/21/2025
1469,2964,52,47.61,5/22/2025
2187,3532,13,47.6,5/30/2025
1787,4234,6,47.58,2/7/2025
7226,1672,182,47.58,1/18/2025
5682,3669,278,47.57,3/7/2025
6974,2000,187,47.57,4/22/2025
3635,3394,337,47.56,6/5/2025
2157,135,294,47.55,2/10/2025
1863,4325,48,47.54,4/1/2025
7864,,89,47.53,1/18/2025
2030,1113,204,47.51,1/7/2025
2128,4838,79,47.51,2/7/2025
2656,4135,249,47.5,1/19/2025
5906,,6,47.5,6/18/2025
5930,2059,346,47.49,3/30/2025
1173,205,256,47.48,2/19/2025
6519,1189,38,47.47,5/17/2025
6949,1461,329,47.46,5/28/2025
4559,4437,326,47.45,2/14/2025
4679,3467,146,47.45,4/22/2025
2546,,22,47.4,1/10/2025
6335,4951,341,47.4,5/19/2025
7805,521,251,47.4,2/11/2025
44,3424,298,47.39,1/13/2025
7420,77,178,47.37,5/16/2025
3079,4108,56,47.35,6/15/2025
4534,4708,89,47.35,1/14/2025
5223,3982,219,47.35,3/14/2025
6213,2659,350,47.33,5/7/2025
1606,4416,228,47.32,4/20/2025
6340,3900,257,47.32,4/1/2025
3175,506,94,47.31,2/4/2025
3101,,30,47.3,4/24/2025
4005,4082,98,47.3,2/1/2025
105,3772,180,47.29,1/28/2025
3368,1147,261,47.29,1/1/2025
7232,2464,264,47.29,5/4/2025
2970,94,268,47.28,1/27/2025
4033,342,159,47.28,3/24/2025
1107,,85,47.26,6/14/2025
1644,4903,281,47.22,4/17/2025
4883,4691,230,47.22,5/10/2025
5245,2605,136,47.22,4/30/2025
6768,,130,47.22,4/9/2025
1529,3321,64,47.19,5/17/2025
3471,4551,334,47.19,2/6/2025
7223,4784,155,47.19,3/24/2025
615,,98,47.18,2/26/2025
7477,3601,274,47.18,3/6/2025
3556,1076,207,47.17,2/17/2025
7693,3991,167,47.17,1/18/2025
2195,1181,243,47.16,5/15/2025
3903,2495,11,47.16,5/11/2025
4784,3256,10,47.15,2/4/2025
7888,1426,304,47.15,6/4/2025
1894,3310,98,47.13,1/19/2025
1633,70,304,47.11,1/1/2025
4028,3767,121,47.1,6/15/2025
4530,4086,333,47.1,4/20/2025
4777,391,242,47.1,5/20/2025
4616,900,55,47.09,6/18/2025
7498,1664,185,47.08,2/25/2025
4478,2848,31,47.07,3/30/2025
4701,3308,193,47.07,1/20/2025
2061,234,196,47.06,1/6/2025
2144,2877,328,47.06,2/22/2025
