id_jugador,id_juego,puntuacion,fecha
4864,256,2,5/5/2025
1473,254,6,1/24/2025
3068,194,4,10/31/2024
2773,193,,5/3/2025
894,333,3,7/16/2024
3826,272,10,5/29/2025
4031,41,6,4/7/2025
1549,104,,5/9/2025
416,231,4,10/16/2024
358,320,,1/30/2025
4204,330,2,5/18/2025
2640,350,8,2/1/2025
3938,18,1,2/28/2025
2343,164,9,1/3/2025
2074,210,8,10/14/2024
766,156,5,12/2/2024
4172,1,10,8/6/2024
3905,148,2,5/5/2025
2463,150,1,1/14/2025
1794,170,,1/4/2025
1882,44,9,9/2/2024
3226,279,,2/9/2025
339,202,6,8/26/2024
4756,66,9,7/17/2024
4357,199,10,4/12/2025
1231,315,4,7/2/2024
2619,341,10,4/4/2025
4164,273,7,7/10/2024
3604,146,5,1/14/2025
1358,165,2,1/3/2025
4853,302,7,10/17/2024
3837,216,7,10/29/2024
3902,281,2,7/9/2024
1184,56,1,1/6/2025
4791,61,1,1/1/2025
3621,42,10,4/30/2025
14,105,4,10/14/2024
4569,247,1,2/2/2025
1995,268,7,10/3/2024
1971,46,9,1/4/2025
1071,157,7,11/14/2024
894,49,4,6/24/2024
3155,224,1,10/26/2024
3051,46,8,2/12/2025
1865,261,5,7/4/2024
4695,129,2,10/30/2024
2596,175,3,9/7/2024
2879,237,6,6/5/2025
4290,46,5,7/15/2024
279,14,4,7/20/2024
765,343,6,9/17/2024
1984,178,6,12/19/2024
2908,293,3,1/22/2025
2007,221,4,4/21/2025
4733,285,6,2/21/2025
4918,162,,1/19/2025
3608,126,6,1/28/2025
4114,245,3,9/11/2024
2551,280,8,4/27/2025
2762,210,4,7/1/2024
4647,332,4,11/28/2024
3763,207,5,11/14/2024
3540,319,5,2/15/2025
4477,311,,1/12/2025
3407,150,1,8/26/2024
4115,237,3,7/10/2024
82,207,1,11/13/2024
3714,320,8,3/15/2025
107,103,8,1/18/2025
797,206,1,7/4/2024
3390,85,6,4/5/2025
1433,50,3,3/1/2025
2645,13,9,9/2/2024
2285,128,3,3/20/2025
4580,182,7,1/7/2025
4799,13,5,5/15/2025
4889,216,1,10/17/2024
4609,114,9,1/24/2025
4974,164,5,9/30/2024
3591,240,10,1/14/2025
2040,345,4,6/10/2025
4980,254,,8/29/2024
4935,243,9,5/24/2025
3017,142,5,3/18/2025
370,297,9,4/1/2025
666,160,3,1/20/2025
3391,233,6,3/3/2025
3757,9,6,8/8/2024
927,228,1,12/3/2024
1221,289,5,9/25/2024
664,237,3,10/11/2024
504,178,6,5/8/2025
4823,210,7,11/25/2024
4351,210,2,12/28/2024
3342,152,2,3/15/2025
4454,119,,12/2/2024
2671,309,2,4/16/2025
284,194,8,1/4/2025
1972,169,5,1/26/2025
371,280,7,9/28/2024
2597,342,5,3/30/2025
169,253,9,11/12/2024
2286,65,6,9/14/2024
2350,102,3,12/5/2024
433,144,2,12/17/2024
2018,255,1,4/12/2025
2004,249,6,6/2/2025
808,337,10,12/4/2024
3541,51,10,5/17/2025
4636,323,,4/21/2025
3252,240,10,7/15/2024
3630,190,5,5/10/2025
1448,186,10,8/1/2024
4562,158,1,5/14/2025
2688,236,3,11/16/2024
1552,221,1,11/10/2024
4603,98,8,3/29/2025
541,168,4,1/11/2025
3241,284,3,12/24/2024
1934,262,3,2/20/2025
1782,326,6,1/9/2025
2229,248,3,8/4/2024
2059,131,7,2/3/2025
641,144,,7/11/2024
1148,251,9,7/16/2024
4510,191,9,6/3/2025
2424,224,8,4/23/2025
2206,330,3,4/11/2025
2655,208,10,2/16/2025
233,179,2,1/23/2025
3522,296,10,9/1/2024
3475,91,5,2/6/2025
2404,180,,5/24/2025
1734,349,2,9/11/2024
3407,14,6,5/5/2025
2062,307,3,7/29/2024
2569,168,1,1/24/2025
3880,253,9,10/3/2024
1464,185,5,3/28/2025
4869,334,6,7/17/2024
3292,138,10,1/29/2025
2396,83,8,3/18/2025
1013,31,4,7/21/2024
2689,316,2,7/19/2024
1282,204,4,8/23/2024
3048,46,3,1/23/2025
154,192,9,1/12/2025
570,59,,12/26/2024
1199,243,5,12/28/2024
407,146,4,4/25/2025
2958,118,6,8/13/2024
821,142,7,7/16/2024
2646,325,5,9/16/2024
3414,210,9,4/24/2025
4344,49,5,5/8/2025
2159,221,2,6/13/2025
171,159,10,3/6/2025
2722,236,1,10/5/2024
207,319,6,3/3/2025
1245,79,4,3/10/2025
1984,340,3,6/29/2024
1218,231,8,2/9/2025
2618,181,2,9/19/2024
2490,108,9,3/14/2025
4688,157,9,6/26/2024
2216,64,8,12/16/2024
3750,65,3,5/16/2025
3145,265,3,2/6/2025
3044,41,,1/4/2025
722,27,8,8/19/2024
3630,10,,8/5/2024
4048,77,8,10/15/2024
1551,217,9,8/5/2024
3890,130,9,10/29/2024
3146,250,2,6/24/2024
2644,338,4,8/4/2024
2294,190,1,3/15/2025
4168,241,2,12/31/2024
3500,162,8,12/23/2024
1165,35,10,4/25/2025
4175,44,9,12/23/2024
2602,208,2,9/18/2024
1918,310,2,12/6/2024
1420,231,1,8/18/2024
885,323,3,8/11/2024
2583,35,1,1/29/2025
760,88,1,1/21/2025
1577,85,1,5/31/2025
694,189,3,12/22/2024
2220,341,8,8/15/2024
3142,200,6,1/16/2025
804,82,9,3/26/2025
4838,315,8,10/14/2024
1237,107,5,3/1/2025
1809,296,8,3/26/2025
2595,270,1,3/15/2025
447,135,6,4/24/2025
3493,333,7,10/24/2024
4679,67,10,6/15/2025
3960,231,,12/27/2024
3318,144,4,2/11/2025
773,309,3,10/20/2024
4480,151,4,6/6/2025
1145,7,10,8/6/2024
1247,269,5,9/30/2024
508,233,1,12/14/2024
2177,215,4,1/31/2025
2723,267,,4/17/2025
105,170,9,4/22/2025
3733,267,3,8/4/2024
2201,265,3,6/25/2024
3733,188,3,12/30/2024
2433,205,4,11/29/2024
1667,279,10,2/8/2025
2188,87,1,9/20/2024
3433,309,,9/5/2024
3478,61,4,8/24/2024
4988,124,3,2/25/2025
4102,129,3,5/14/2025
2706,322,,2/17/2025
4952,332,,10/13/2024
415,245,2,8/4/2024
1970,50,5,6/12/2025
568,166,6,12/8/2024
1324,84,7,6/8/2025
1092,20,5,3/13/2025
4465,176,,6/5/2025
3233,299,8,6/17/2025
1795,304,,5/25/2025
2196,133,10,11/7/2024
2316,285,4,1/21/2025
2903,79,7,10/11/2024
811,14,4,11/29/2024
552,56,6,1/18/2025
1865,109,3,4/3/2025
2029,187,8,9/20/2024
2350,250,3,6/16/2025
1040,52,2,3/15/2025
4802,201,4,7/15/2024
3411,326,4,7/21/2024
639,117,,4/6/2025
4888,185,2,10/29/2024
287,28,3,5/17/2025
4818,185,5,4/19/2025
1309,165,10,4/14/2025
1240,81,9,3/15/2025
3464,157,8,1/31/2025
4979,72,1,2/27/2025
103,335,3,4/4/2025
3190,308,8,10/17/2024
252,145,7,9/5/2024
4032,214,3,5/8/2025
373,304,9,10/24/2024
3719,1,4,7/31/2024
2515,22,7,1/6/2025
3242,75,3,7/4/2024
4568,39,5,3/3/2025
3982,307,1,3/21/2025
3529,295,5,11/1/2024
6,325,7,9/30/2024
471,36,7,7/27/2024
1472,235,2,11/24/2024
3535,5,7,4/13/2025
1799,256,3,12/16/2024
3518,315,2,2/24/2025
1167,41,3,4/28/2025
656,31,1,8/2/2024
4567,228,6,6/13/2025
2578,104,4,10/27/2024
4497,166,3,3/8/2025
4571,106,1,4/15/2025
3058,35,4,10/21/2024
2834,185,3,3/14/2025
3133,9,3,3/20/2025
359,134,1,9/21/2024
4746,79,3,1/17/2025
3822,315,6,5/25/2025
1033,233,2,10/19/2024
4006,297,3,8/25/2024
2781,231,4,1/1/2025
2650,29,1,10/23/2024
4382,34,3,12/2/2024
2476,224,10,5/12/2025
747,115,9,9/18/2024
4155,138,5,5/4/2025
4062,63,9,11/22/2024
1334,200,10,9/20/2024
195,216,8,7/24/2024
46,33,3,9/13/2024
2310,15,4,4/6/2025
3865,211,6,9/22/2024
133,39,10,8/3/2024
1699,258,1,10/20/2024
3454,202,7,7/21/2024
764,8,9,6/5/2025
2099,249,10,1/5/2025
2601,95,5,12/28/2024
4139,131,1,8/31/2024
4154,51,,6/18/2025
1149,280,,6/18/2025
1457,309,7,5/6/2025
4162,301,8,11/21/2024
2089,276,,8/10/2024
3953,115,6,4/22/2025
1120,113,,10/9/2024
3018,261,5,9/23/2024
522,345,10,3/4/2025
272,236,8,3/17/2025
2127,97,1,9/30/2024
4307,234,5,1/16/2025
2219,297,,6/20/2025
3062,32,3,2/26/2025
3634,208,,10/28/2024
3568,242,,5/13/2025
4041,234,2,12/17/2024
2966,278,6,11/11/2024
232,173,8,11/6/2024
3393,110,4,6/20/2025
3293,99,2,8/7/2024
2147,255,1,12/8/2024
35,120,7,3/24/2025
461,112,,2/26/2025
3617,90,5,5/28/2025
604,349,10,11/12/2024
325,243,7,11/29/2024
202,81,2,10/27/2024
36,92,,6/2/2025
8,341,6,8/19/2024
3390,29,7,7/27/2024
611,291,1,4/2/2025
1600,49,10,11/7/2024
3557,290,3,12/27/2024
2644,164,2,3/31/2025
2889,82,4,12/22/2024
2321,286,6,4/16/2025
3836,5,7,10/17/2024
4755,210,1,12/15/2024
4794,263,1,11/27/2024
3593,317,9,1/27/2025
2569,100,9,1/5/2025
2918,343,5,8/29/2024
988,294,3,8/28/2024
4569,1,1,4/25/2025
1319,306,5,8/4/2024
3792,341,9,8/13/2024
3827,64,4,6/14/2025
549,290,10,8/17/2024
1794,297,3,4/17/2025
4989,301,8,1/23/2025
1072,43,3,1/23/2025
4985,260,2,1/5/2025
2447,340,,8/31/2024
734,1,8,2/17/2025
3100,303,8,12/23/2024
782,300,4,8/13/2024
1788,135,4,3/5/2025
4659,202,5,9/22/2024
1424,171,5,1/25/2025
2312,27,,7/15/2024
28,326,8,12/9/2024
4591,271,6,10/23/2024
4847,83,4,9/27/2024
2519,100,7,8/7/2024
1397,96,4,8/29/2024
2934,8,4,6/28/2024
2997,63,9,4/26/2025
3923,77,8,6/23/2024
876,47,7,1/18/2025
4994,324,,3/1/2025
1893,58,3,12/23/2024
1474,79,5,12/8/2024
1030,320,,9/21/2024
549,257,10,12/14/2024
992,177,8,7/31/2024
2203,215,3,9/11/2024
4812,182,5,7/24/2024
938,164,8,4/20/2025
2313,64,5,6/23/2024
1819,32,10,9/6/2024
347,270,,2/23/2025
409,293,8,11/27/2024
2760,335,10,5/23/2025
3575,305,8,8/17/2024
941,244,2,6/22/2024
3077,309,7,8/29/2024
3748,267,4,5/27/2025
785,29,3,3/23/2025
4351,313,1,5/12/2025
2392,2,9,4/30/2025
40,149,10,10/26/2024
2612,121,7,1/3/2025
2271,320,4,8/22/2024
2428,285,8,4/28/2025
3011,145,3,1/13/2025
1479,345,9,2/12/2025
2844,85,1,10/13/2024
2189,292,8,4/26/2025
3089,128,6,5/23/2025
4063,223,9,11/2/2024
144,115,3,4/23/2025
3239,129,4,9/16/2024
728,25,10,11/5/2024
3853,157,10,1/20/2025
4034,205,4,7/13/2024
3834,91,9,4/12/2025
2643,237,10,7/29/2024
2480,55,3,1/25/2025
2492,121,1,4/29/2025
1286,337,2,1/4/2025
3632,175,5,2/24/2025
2903,277,,9/21/2024
2887,48,3,1/20/2025
4734,4,4,9/3/2024
2425,2,3,12/26/2024
1734,146,7,9/12/2024
1862,14,5,2/12/2025
3604,172,5,10/14/2024
4178,280,2,4/21/2025
647,334,9,6/13/2025
3350,37,8,7/13/2024
1824,327,3,4/1/2025
2331,297,6,9/25/2024
1240,25,6,3/11/2025
3222,49,6,2/23/2025
222,172,2,5/18/2025
1146,135,5,1/6/2025
4719,119,,8/26/2024
2902,106,1,3/16/2025
458,112,2,8/28/2024
4205,106,3,11/14/2024
3625,187,,11/30/2024
1167,224,,1/25/2025
1176,269,3,4/28/2025
2923,71,7,3/8/2025
4991,311,6,1/30/2025
334,173,,8/16/2024
4454,274,10,11/30/2024
1080,55,,6/5/2025
4218,273,,7/13/2024
1889,332,1,7/19/2024
891,141,1,12/6/2024
3278,86,8,3/7/2025
4792,270,,11/30/2024
4421,83,9,12/23/2024
3544,182,8,6/23/2024
46,16,6,7/26/2024
3964,208,10,10/22/2024
3490,159,10,3/10/2025
1309,119,,10/31/2024
609,281,10,4/13/2025
1380,29,,12/6/2024
3226,93,1,3/15/2025
1763,176,1,9/25/2024
2734,210,2,10/2/2024
2003,158,5,11/20/2024
4931,261,,2/2/2025
4445,25,9,8/21/2024
2012,79,4,11/28/2024
1853,45,2,2/13/2025
1589,135,7,4/8/2025
3968,101,6,2/1/2025
1116,149,7,8/13/2024
632,95,7,1/22/2025
4962,104,8,5/1/2025
321,115,3,9/6/2024
1478,163,4,6/24/2024
4986,241,4,8/22/2024
624,214,2,9/13/2024
3915,197,7,4/26/2025
4333,291,9,12/3/2024
3897,312,2,11/27/2024
1401,208,2,8/18/2024
2892,258,1,3/4/2025
4516,70,5,11/21/2024
4176,181,4,3/29/2025
314,296,,9/4/2024
4218,337,7,9/7/2024
1414,185,7,3/22/2025
10,294,9,9/1/2024
2108,149,5,11/18/2024
482,37,6,12/10/2024
3848,224,3,11/8/2024
1305,325,3,1/7/2025
1285,60,8,11/17/2024
2796,249,8,9/10/2024
2827,62,3,4/18/2025
2957,339,1,7/8/2024
3650,215,,11/21/2024
2679,130,5,6/5/2025
2364,119,8,6/17/2025
584,75,5,6/8/2025
628,31,6,11/25/2024
191,281,7,9/12/2024
2712,161,4,11/24/2024
2430,5,10,4/6/2025
4951,156,6,9/19/2024
438,87,7,6/3/2025
3307,21,7,7/8/2024
3176,162,5,2/2/2025
363,111,2,3/5/2025
753,62,10,12/30/2024
899,182,8,8/23/2024
1249,174,9,10/23/2024
1287,65,4,3/4/2025
4734,289,7,11/24/2024
4765,100,,3/13/2025
881,244,4,12/24/2024
1059,316,,11/3/2024
1778,245,8,4/6/2025
2588,47,8,11/2/2024
691,283,8,9/16/2024
956,182,5,11/19/2024
3333,92,4,3/6/2025
1332,9,1,11/25/2024
3524,166,,11/5/2024
925,85,2,12/17/2024
2894,95,2,1/20/2025
4877,292,10,5/31/2025
1840,207,3,1/4/2025
4699,109,9,3/4/2025
4867,58,10,5/26/2025
2557,52,7,2/16/2025
4603,61,5,7/31/2024
1297,192,2,7/20/2024
1724,304,1,5/29/2025
4647,271,2,10/26/2024
1451,135,8,11/3/2024
107,97,3,4/22/2025
338,8,8,11/3/2024
1156,277,8,2/22/2025
3382,127,1,11/20/2024
2455,96,10,8/17/2024
3198,286,2,4/19/2025
3531,348,9,2/21/2025
3331,251,,3/20/2025
236,165,4,6/24/2024
2841,112,8,10/8/2024
3079,336,8,4/22/2025
4955,341,9,11/25/2024
3113,337,1,5/8/2025
3003,207,9,7/15/2024
2813,122,,5/28/2025
1265,228,1,7/28/2024
4455,101,1,11/1/2024
3459,153,7,10/13/2024
4547,118,2,12/5/2024
4815,138,6,12/6/2024
4945,345,10,8/21/2024
2563,288,1,4/20/2025
2390,348,,8/8/2024
2114,39,4,9/26/2024
689,280,1,8/17/2024
1633,316,8,3/17/2025
773,297,7,11/21/2024
2323,207,4,1/6/2025
2026,4,1,2/25/2025
4221,219,6,4/18/2025
846,209,4,12/23/2024
3347,159,10,4/25/2025
734,77,10,6/28/2024
328,12,,11/5/2024
221,165,,9/10/2024
293,236,7,5/13/2025
737,343,7,10/14/2024
1023,272,3,5/13/2025
1169,285,,8/1/2024
3950,122,6,12/19/2024
4120,168,1,10/22/2024
4421,5,7,10/17/2024
576,227,7,10/11/2024
3959,26,6,11/24/2024
602,219,5,1/6/2025
585,266,7,4/27/2025
4248,85,,11/7/2024
4789,44,9,8/2/2024
3796,324,7,9/11/2024
2695,126,3,9/29/2024
4425,154,,5/25/2025
2147,29,9,6/25/2024
863,147,9,12/15/2024
3414,316,2,9/12/2024
8,163,4,12/2/2024
476,118,7,6/25/2024
2886,164,9,5/7/2025
1398,294,2,4/13/2025
3082,146,6,1/25/2025
2399,171,5,1/23/2025
4382,47,10,3/8/2025
3955,15,6,2/19/2025
3162,168,4,9/9/2024
4772,105,8,2/25/2025
4229,72,8,11/8/2024
2284,172,2,2/15/2025
4480,328,,8/17/2024
106,87,9,1/23/2025
352,223,7,4/25/2025
1712,174,3,6/5/2025
2951,183,6,10/30/2024
4784,51,5,7/18/2024
3043,321,4,5/15/2025
1523,327,10,6/11/2025
124,56,9,5/26/2025
490,278,,3/17/2025
2,268,5,10/14/2024
3813,321,5,1/11/2025
3306,311,8,5/5/2025
191,184,1,7/16/2024
754,63,5,4/18/2025
2751,76,1,2/4/2025
1247,303,5,3/15/2025
3113,114,4,4/23/2025
2042,265,10,2/21/2025
1503,148,7,2/4/2025
1874,66,9,10/26/2024
3327,261,2,8/21/2024
1084,138,8,5/29/2025
1771,79,6,1/12/2025
521,175,4,12/29/2024
2027,333,5,9/30/2024
4571,173,6,11/21/2024
3741,265,4,12/21/2024
2353,310,3,10/19/2024
3147,258,7,1/25/2025
4015,83,1,1/15/2025
2625,346,7,2/28/2025
2454,96,9,11/20/2024
4356,199,3,6/3/2025
4972,267,2,12/16/2024
4013,69,,5/3/2025
4330,245,7,1/15/2025
670,269,2,6/3/2025
1815,178,7,7/8/2024
179,189,1,2/2/2025
1714,245,2,8/26/2024
3651,76,1,4/30/2025
2395,173,8,7/11/2024
3293,212,6,9/14/2024
4656,238,6,1/15/2025
918,348,10,10/27/2024
1251,339,9,5/8/2025
1394,18,7,12/6/2024
291,238,8,5/14/2025
1325,56,3,8/3/2024
1035,281,7,11/10/2024
353,52,10,11/19/2024
1359,225,5,8/23/2024
272,123,5,4/22/2025
4333,96,2,4/5/2025
3638,156,7,1/24/2025
4999,227,6,6/16/2025
3152,33,1,9/30/2024
2980,157,9,9/8/2024
1074,291,2,10/4/2024
3074,20,10,5/14/2025
484,266,10,10/24/2024
3011,178,6,12/28/2024
1495,218,7,4/29/2025
1143,330,2,9/29/2024
3683,128,8,7/24/2024
2874,326,5,8/2/2024
1292,302,9,9/19/2024
3415,32,5,10/21/2024
954,283,6,5/30/2025
886,59,9,2/13/2025
1648,278,,6/23/2024
3991,227,9,7/27/2024
3522,100,4,7/4/2024
1420,39,1,2/14/2025
1644,285,6,7/28/2024
2348,248,3,1/15/2025
3546,327,1,11/9/2024
1133,272,9,5/15/2025
2853,296,8,7/17/2024
4191,283,2,9/14/2024
1641,249,9,7/23/2024
4766,171,4,4/8/2025
4094,302,3,2/11/2025
478,296,9,8/15/2024
3492,344,1,7/9/2024
1513,88,2,9/28/2024
717,199,10,12/18/2024
3994,194,3,10/12/2024
4314,125,10,12/17/2024
1469,8,8,9/8/2024
4687,292,9,12/30/2024
1437,147,1,10/12/2024
4487,41,10,11/28/2024
1359,152,8,12/3/2024
4751,186,2,5/4/2025
1008,208,10,10/30/2024
218,135,6,11/15/2024
818,87,3,5/3/2025
1091,122,1,1/1/2025
4979,38,3,11/17/2024
144,185,6,5/16/2025
4282,212,6,8/8/2024
4677,129,10,7/22/2024
2349,148,3,1/9/2025
4721,174,4,11/22/2024
1678,292,5,1/24/2025
2264,239,3,5/10/2025
2138,21,8,9/11/2024
1257,82,,3/9/2025
2353,269,3,4/18/2025
3780,271,,6/23/2024
3703,299,8,2/7/2025
2083,226,,2/7/2025
3061,109,6,4/15/2025
4078,262,,3/20/2025
3795,120,5,10/21/2024
1971,116,5,10/22/2024
4869,342,6,10/29/2024
556,245,2,8/21/2024
3757,28,9,3/17/2025
708,161,4,9/25/2024
3158,26,1,7/8/2024
3578,268,2,2/6/2025
1205,303,6,9/25/2024
452,295,10,5/10/2025
4910,102,4,1/23/2025
2427,65,7,7/8/2024
4228,199,7,12/1/2024
3876,253,7,10/10/2024
477,209,9,11/26/2024
2935,54,6,1/22/2025
4728,156,10,6/1/2025
4187,14,1,5/4/2025
655,312,,5/19/2025
4297,255,2,5/13/2025
517,258,,4/22/2025
3838,143,10,4/19/2025
3569,197,5,5/30/2025
2911,4,,4/9/2025
329,281,8,4/17/2025
4458,22,,5/30/2025
3893,54,10,1/6/2025
3855,38,5,11/8/2024
4114,84,10,3/11/2025
1517,139,6,6/26/2024
4383,148,6,6/5/2025
31,283,9,2/17/2025
1239,294,5,5/12/2025
2617,40,3,12/15/2024
2250,10,4,10/24/2024
1285,119,10,5/5/2025
4628,223,7,5/3/2025
3960,195,6,8/1/2024
543,305,10,2/16/2025
3442,229,3,4/17/2025
2364,300,1,11/17/2024
4141,97,9,3/17/2025
472,295,7,8/31/2024
829,186,2,5/25/2025
3315,25,6,2/9/2025
2479,336,3,6/29/2024
2520,191,5,7/10/2024
3431,313,2,2/27/2025
3938,105,10,4/18/2025
2688,78,2,7/16/2024
1984,148,8,3/22/2025
4474,57,5,4/23/2025
1541,297,6,7/16/2024
4646,185,3,5/25/2025
3268,181,5,7/26/2024
3792,207,6,2/19/2025
2049,296,10,12/16/2024
852,188,3,10/2/2024
4689,41,8,4/9/2025
274,244,4,4/22/2025
613,212,,1/20/2025
2411,75,4,1/27/2025
4542,159,3,1/28/2025
1076,249,6,11/16/2024
2974,226,3,12/18/2024
1002,340,6,7/24/2024
2960,332,6,9/19/2024
3888,108,5,1/6/2025
413,133,5,11/7/2024
4949,98,1,9/1/2024
2730,342,5,10/4/2024
3096,294,6,5/5/2025
4152,313,3,3/26/2025
3195,21,1,3/9/2025
568,28,4,1/5/2025
1360,347,4,1/17/2025
1367,95,3,6/22/2024
2130,292,7,5/5/2025
108,226,7,9/10/2024
103,218,4,4/25/2025
1150,52,8,12/1/2024
1503,133,4,5/10/2025
749,105,2,11/5/2024
3668,2,,6/8/2025
852,100,5,10/27/2024
2512,105,5,5/6/2025
2579,276,1,3/25/2025
3645,339,3,12/11/2024
3483,154,6,12/22/2024
701,170,4,10/21/2024
2366,218,6,3/8/2025
4169,153,9,4/5/2025
908,88,3,9/4/2024
4128,71,4,6/19/2025
2579,252,2,9/19/2024
3831,8,10,9/21/2024
917,192,8,10/3/2024
2983,123,3,4/10/2025
2629,295,1,5/29/2025
4203,246,2,7/26/2024
3252,67,,4/15/2025
4052,172,9,6/20/2025
841,221,,1/22/2025
472,308,2,9/16/2024
3281,126,1,10/14/2024
3271,238,7,7/24/2024
3153,348,8,4/7/2025
2546,3,3,8/10/2024
4477,4,10,6/19/2025
161,162,1,11/30/2024
4249,349,1,1/25/2025
418,69,7,10/14/2024
4561,52,7,6/21/2025
4385,175,7,12/1/2024
498,136,4,8/5/2024
2407,147,3,11/16/2024
1059,334,,12/27/2024
3119,207,3,7/20/2024
134,126,5,12/24/2024
3604,59,7,11/24/2024
399,115,8,11/27/2024
3219,331,2,4/13/2025
4107,64,,10/24/2024
2016,35,8,1/14/2025
4775,147,1,12/30/2024
1982,262,6,8/25/2024
468,16,8,4/20/2025
4503,99,10,11/13/2024
1239,181,9,3/1/2025
1160,117,10,5/25/2025
809,306,8,3/25/2025
66,330,10,5/3/2025
3713,45,7,5/23/2025
4620,50,10,3/11/2025
1737,186,2,1/29/2025
2851,247,3,10/14/2024
1310,170,8,7/30/2024
4109,149,6,10/29/2024
2637,267,9,8/6/2024
1873,47,5,5/12/2025
1217,114,,1/25/2025
1338,279,9,11/2/2024
190,170,10,8/7/2024
770,286,5,4/11/2025
3142,82,2,12/5/2024
363,345,4,10/6/2024
2967,195,7,4/26/2025
2176,37,4,1/11/2025
3569,111,8,5/26/2025
2707,111,6,1/3/2025
1546,281,10,3/1/2025
914,212,6,2/7/2025
798,285,4,4/17/2025
4663,71,10,3/20/2025
2940,157,1,1/5/2025
4548,129,8,1/3/2025
642,317,3,12/10/2024
2514,204,5,3/2/2025
1495,20,8,11/8/2024
4525,168,2,10/11/2024
1341,87,6,6/7/2025
2796,334,,10/17/2024
803,279,4,1/3/2025
2264,239,2,9/12/2024
3894,263,7,8/13/2024
4630,163,5,1/5/2025
662,265,1,11/22/2024
99,158,9,5/25/2025
4899,334,1,9/17/2024
4962,260,6,1/31/2025
1527,228,,11/2/2024
1617,115,5,10/12/2024
3149,94,9,1/13/2025
860,105,4,9/10/2024
653,350,4,10/7/2024
2041,163,1,9/12/2024
2017,236,1,1/25/2025
672,69,2,8/29/2024
1919,167,1,5/9/2025
435,167,9,7/27/2024
1778,337,2,12/2/2024
537,225,3,8/28/2024
1256,84,10,7/11/2024
3244,116,9,6/23/2024
577,49,10,4/10/2025
4241,306,10,8/6/2024
703,17,3,2/7/2025
3344,7,8,5/5/2025
1658,162,,5/25/2025
232,113,8,12/14/2024
791,131,7,1/1/2025
946,174,5,3/24/2025
4340,62,,11/5/2024
1471,301,9,3/21/2025
3948,173,6,2/7/2025
4714,106,,4/10/2025
1356,307,10,3/26/2025
770,54,9,8/8/2024
1043,293,2,2/28/2025
2093,314,,10/15/2024
2477,10,1,3/17/2025
444,298,1,1/27/2025
1353,132,5,12/12/2024
3928,240,6,3/30/2025
313,81,8,1/6/2025
543,35,2,2/5/2025
2397,20,7,10/13/2024
4933,157,9,3/22/2025
1053,228,2,10/29/2024
2501,17,1,3/9/2025
2832,251,10,5/14/2025
1001,281,2,4/13/2025
238,101,9,12/24/2024
3399,162,5,9/24/2024
431,341,7,6/14/2025
1720,238,5,1/21/2025
332,57,5,2/13/2025
1964,162,5,5/14/2025
1907,333,3,10/12/2024
2858,264,10,3/15/2025
3649,76,2,9/14/2024
4703,281,1,6/15/2025
1055,285,1,5/31/2025
2812,339,3,9/27/2024
1565,94,8,12/5/2024
730,171,1,3/27/2025
558,117,9,4/21/2025
55,1,5,9/11/2024
2203,265,,3/9/2025
1937,211,,7/11/2024
2288,310,3,11/22/2024
2445,268,6,9/24/2024
634,306,10,7/25/2024
2526,216,3,7/20/2024
2969,148,,12/3/2024
137,243,6,4/20/2025
4893,121,6,8/31/2024
2296,188,3,4/21/2025
1554,131,10,1/1/2025
2053,94,7,7/18/2024
4161,160,5,3/20/2025
43,137,6,12/26/2024
4851,44,,12/10/2024
1049,232,6,1/20/2025
384,52,9,4/5/2025
2165,341,10,5/20/2025
4098,64,7,2/15/2025
2522,116,4,11/27/2024
1123,86,4,2/14/2025
3271,347,10,1/4/2025
2460,226,4,8/10/2024
1181,347,7,11/21/2024
3757,229,3,5/28/2025
977,14,3,3/27/2025
4563,207,4,12/1/2024
4907,198,5,7/31/2024
4177,55,4,3/17/2025
4474,92,5,8/19/2024
1400,97,10,6/14/2025
3660,80,10,2/6/2025
1212,330,1,8/9/2024
3883,247,,3/23/2025
3888,49,9,10/27/2024
715,106,8,10/29/2024
2180,84,2,8/29/2024
1189,46,2,3/23/2025
3988,178,2,12/9/2024
2549,32,9,9/16/2024
2814,221,8,1/29/2025
3029,164,1,4/29/2025
1361,73,1,1/31/2025
2980,112,5,4/17/2025
1852,174,2,1/20/2025
1357,150,3,11/19/2024
371,16,9,5/14/2025
4346,173,10,7/18/2024
3827,321,10,7/1/2024
1859,176,6,10/21/2024
148,130,9,9/12/2024
4693,76,5,11/24/2024
86,94,8,4/24/2025
3972,38,1,3/31/2025
4557,304,4,4/6/2025
658,69,4,10/27/2024
4898,263,10,8/10/2024
1691,341,8,12/28/2024
2855,102,1,3/25/2025
2776,58,1,9/10/2024
2696,154,3,9/23/2024
3784,73,3,8/13/2024
1711,138,10,2/9/2025
3039,102,4,7/11/2024
1526,16,7,6/10/2025
564,336,7,1/21/2025
3138,107,6,11/18/2024
2140,56,5,2/1/2025
2712,77,1,8/26/2024
548,138,8,3/11/2025
366,190,10,10/6/2024
3655,272,10,8/22/2024
4959,171,2,10/20/2024
3565,122,5,8/17/2024
3879,136,7,11/10/2024
121,160,,10/14/2024
2563,306,4,6/11/2025
4660,108,8,11/16/2024
1111,241,,4/26/2025
642,14,,8/23/2024
4964,148,3,5/25/2025
4972,123,6,1/18/2025
1238,208,10,12/19/2024
373,187,2,3/16/2025
