id_sesion,id_jugador,id_juego,fecha_inicio,fecha_fin,duracion
380,1078,108,2025-06-20 14:19:00,2025-06-20 16:55:00,0 days 02:36:00
381,998,241,2025-05-24 08:49:00,2025-05-24 09:55:00,0 days 01:06:00
382,2187,232,2025-05-16 15:25:00,2025-05-16 17:16:00,0 days 01:51:00
383,1046,135,2025-06-05 09:06:00,2025-06-05 11:40:00,0 days 02:34:00
384,2363,52,2025-05-26 17:39:00,2025-05-26 18:03:00,0 days 00:24:00
387,3278,67,2025-05-09 07:20:00,2025-05-09 08:10:00,0 days 00:50:00
388,3568,148,2025-05-15 16:47:00,2025-05-15 16:56:00,0 days 00:09:00
389,76,273,2025-05-22 02:57:00,2025-05-22 05:23:00,0 days 02:26:00
390,2791,240,2025-04-06 10:48:00,2025-04-06 11:12:00,0 days 00:24:00
391,3574,300,2025-04-29 07:23:00,2025-04-29 08:31:00,0 days 01:08:00
392,1316,247,2025-04-06 15:12:00,2025-04-06 17:43:00,0 days 02:31:00
393,2473,91,2025-04-06 21:40:00,2025-04-06 22:33:00,0 days 00:53:00
394,2869,99999,2025-05-16 04:17:00,2025-05-16 04:41:00,0 days 00:24:00
395,2721,104,2025-05-28 06:30:00,2025-05-28 07:02:00,0 days 00:32:00
396,690,92,2025-06-09 13:06:00,2025-06-09 14:33:00,0 days 01:27:00
397,1078,30,2025-04-26 18:44:00,2025-04-26 19:50:00,0 days 01:06:00
398,1054,139,2025-04-01 13:01:00,2025-04-01 15:43:00,0 days 02:42:00
399,680,316,2025-03-25 09:49:00,2025-03-25 10:53:00,0 days 01:04:00
400,253,158,2025-05-26 23:35:00,2025-05-27 01:56:00,0 days 02:21:00
401,4747,65,2025-05-07 13:00:00,2025-05-07 13:27:00,0 days 00:27:00
402,39,242,2025-06-09 07:21:00,2025-06-09 08:21:00,0 days 01:00:00
403,2437,96,2025-04-05 22:20:00,2025-04-05 23:53:00,0 days 01:33:00
404,3793,230,2025-04-02 00:01:00,2025-04-02 02:17:00,0 days 02:16:00
405,2017,159,2025-05-13 12:24:00,2025-05-13 14:06:00,0 days 01:42:00
407,2113,147,2025-05-14 12:24:00,2025-05-14 12:33:00,0 days 00:09:00
408,4656,204,2025-04-03 03:57:00,2025-04-03 06:21:00,0 days 02:24:00
409,459,333,2025-04-11 13:19:00,2025-04-11 15:26:00,0 days 02:07:00
410,2306,337,2025-05-04 14:54:00,2025-05-04 17:46:00,0 days 02:52:00
411,4544,48,2025-06-03 20:20:00,2025-06-03 21:01:00,0 days 00:41:00
412,2839,77,2025-04-23 21:22:00,2025-04-23 21:23:00,0 days 00:01:00
413,2837,49,2025-04-13 16:39:00,2025-04-13 16:51:00,0 days 00:12:00
414,4156,143,2025-05-03 16:52:00,2025-05-03 18:15:00,0 days 01:23:00
416,448,70,2025-05-06 06:20:00,2025-05-06 08:32:00,0 days 02:12:00
417,1371,191,2025-06-15 02:02:00,2025-06-15 03:29:00,0 days 01:27:00
418,1240,93,2025-04-26 16:58:00,2025-04-26 18:39:00,0 days 01:41:00
419,736,140,2025-04-24 13:31:00,2025-04-24 15:41:00,0 days 02:10:00
420,4550,64,2025-06-02 05:46:00,2025-06-02 08:23:00,0 days 02:37:00
421,888,244,2025-04-05 01:59:00,2025-04-05 02:26:00,0 days 00:27:00
422,2150,228,2025-05-19 04:23:00,2025-05-19 04:52:00,0 days 00:29:00
423,2923,195,2025-04-15 08:47:00,2025-04-15 08:54:00,0 days 00:07:00
424,4390,36,2025-05-23 01:27:00,2025-05-23 02:23:00,0 days 00:56:00
426,4060,235,2025-06-17 04:04:00,2025-06-17 05:55:00,0 days 01:51:00
427,2859,159,2025-05-20 11:31:00,2025-05-20 12:27:00,0 days 00:56:00
428,1983,292,2025-04-02 22:04:00,2025-04-02 22:04:00,0 days 00:00:00
429,2974,286,2025-04-08 05:28:00,2025-04-08 05:32:00,0 days 00:04:00
430,510,291,2025-04-14 15:58:00,2025-04-14 16:45:00,0 days 00:47:00
432,3920,282,2025-05-30 12:30:00,2025-05-30 14:42:00,0 days 02:12:00
433,4600,151,2025-06-11 11:05:00,2025-06-11 14:04:00,0 days 02:59:00
434,1186,198,2025-03-26 11:19:00,2025-03-26 11:50:00,0 days 00:31:00
435,1519,117,2025-05-18 21:17:00,2025-05-18 22:51:00,0 days 01:34:00
436,4801,302,2025-05-18 07:52:00,2025-05-18 09:14:00,0 days 01:22:00
437,2565,217,2025-05-11 09:34:00,2025-05-11 09:48:00,0 days 00:14:00
438,3362,285,2025-04-29 05:43:00,2025-04-29 06:25:00,0 days 00:42:00
440,538,35,2025-05-12 07:54:00,2025-05-12 08:36:00,0 days 00:42:00
442,328,19,2025-04-02 16:12:00,2025-04-02 18:11:00,0 days 01:59:00
443,2999,293,2025-04-20 05:27:00,2025-04-20 07:34:00,0 days 02:07:00
444,1228,80,2025-04-08 16:50:00,2025-04-08 18:29:00,0 days 01:39:00
445,395,144,2025-05-18 15:45:00,2025-05-18 16:00:00,0 days 00:15:00
446,2882,260,2025-05-05 01:22:00,2025-05-05 03:31:00,0 days 02:09:00
447,2107,169,2025-05-17 12:21:00,2025-05-17 13:43:00,0 days 01:22:00
448,3825,72,2025-06-01 13:21:00,2025-06-01 15:07:00,0 days 01:46:00
449,1094,51,2025-05-11 12:02:00,2025-05-11 14:14:00,0 days 02:12:00
450,1711,224,2025-06-02 14:42:00,2025-06-02 17:02:00,0 days 02:20:00
451,2384,248,2025-04-15 13:55:00,2025-04-15 15:39:00,0 days 01:44:00
452,4309,29,2025-04-25 03:15:00,2025-04-25 05:51:00,0 days 02:36:00
453,1921,319,2025-04-17 10:31:00,2025-04-17 12:47:00,0 days 02:16:00
454,1475,163,2025-06-06 01:47:00,2025-06-06 04:44:00,0 days 02:57:00
455,629,216,2025-04-11 12:30:00,2025-04-11 15:18:00,0 days 02:48:00
457,686,142,2025-05-01 03:24:00,2025-05-01 05:35:00,0 days 02:11:00
458,1873,249,2025-06-09 19:15:00,2025-06-09 21:11:00,0 days 01:56:00
459,1371,287,2025-05-26 21:19:00,2025-05-26 23:41:00,0 days 02:22:00
460,1648,167,2025-03-31 13:40:00,2025-03-31 14:34:00,0 days 00:54:00
461,2716,46,2025-05-07 23:34:00,2025-05-08 02:24:00,0 days 02:50:00
462,3094,103,2025-04-28 05:01:00,2025-04-28 05:53:00,0 days 00:52:00
463,2096,42,2025-05-11 00:00:00,2025-05-11 00:57:00,0 days 00:57:00
465,4451,168,2025-04-29 02:11:00,2025-04-29 02:21:00,0 days 00:10:00
466,4566,84,2025-05-09 14:11:00,2025-05-09 16:15:00,0 days 02:04:00
467,3408,192,2025-04-05 13:49:00,2025-04-05 15:58:00,0 days 02:09:00
468,71,285,2025-05-18 16:18:00,2025-05-18 16:39:00,0 days 00:21:00
469,3424,90,2025-05-06 23:12:00,2025-05-07 02:05:00,0 days 02:53:00
470,3724,290,2025-06-01 22:37:00,2025-06-02 00:39:00,0 days 02:02:00
471,4453,122,2025-05-07 18:56:00,2025-05-07 21:54:00,0 days 02:58:00
472,2595,206,2025-03-27 21:24:00,2025-03-27 22:54:00,0 days 01:30:00
473,167,100,2025-06-21 20:23:00,2025-06-21 22:54:00,0 days 02:31:00
475,1605,258,2025-05-16 11:07:00,2025-05-16 11:46:00,0 days 00:39:00
476,4250,314,2025-04-13 16:25:00,2025-04-13 18:38:00,0 days 02:13:00
478,1238,38,2025-05-11 08:04:00,2025-05-11 10:56:00,0 days 02:52:00
479,2074,260,2025-06-03 09:40:00,2025-06-03 09:52:00,0 days 00:12:00
480,2425,294,2025-06-17 03:14:00,2025-06-17 03:47:00,0 days 00:33:00
481,88,314,2025-05-06 02:19:00,2025-05-06 05:14:00,0 days 02:55:00
482,730,289,2025-04-18 04:29:00,2025-04-18 07:25:00,0 days 02:56:00
483,2074,131,2025-04-19 02:12:00,2025-04-19 04:51:00,0 days 02:39:00
484,1324,211,2025-04-25 02:04:00,2025-04-25 04:00:00,0 days 01:56:00
485,3821,6,2025-05-07 08:21:00,2025-05-07 10:26:00,0 days 02:05:00
486,4947,58,2025-04-09 23:44:00,2025-04-10 00:45:00,0 days 01:01:00
487,903,57,2025-06-20 14:44:00,2025-06-20 17:04:00,0 days 02:20:00
488,1933,185,2025-04-02 05:27:00,2025-04-02 07:29:00,0 days 02:02:00
489,99999,99999,2025-06-02 19:11:00,2025-06-02 19:28:00,0 days 00:17:00
490,4313,304,2025-05-08 06:40:00,2025-05-08 09:19:00,0 days 02:39:00
491,3255,328,2025-05-15 00:58:00,2025-05-15 02:15:00,0 days 01:17:00
492,1506,271,2025-06-12 00:22:00,2025-06-12 01:31:00,0 days 01:09:00
494,1434,49,2025-04-06 22:33:00,2025-04-07 00:53:00,0 days 02:20:00
495,1259,115,2025-05-26 10:09:00,2025-05-26 12:52:00,0 days 02:43:00
496,2326,296,2025-04-03 20:27:00,2025-04-03 23:07:00,0 days 02:40:00
497,3357,58,2025-05-13 04:46:00,2025-05-13 06:45:00,0 days 01:59:00
498,2554,149,2025-05-09 16:18:00,2025-05-09 17:27:00,0 days 01:09:00
499,1355,39,2025-05-19 04:35:00,2025-05-19 06:57:00,0 days 02:22:00
503,3918,168,2025-05-31 10:40:00,2025-05-31 12:43:00,0 days 02:03:00
504,1898,94,2025-06-13 13:47:00,2025-06-13 15:44:00,0 days 01:57:00
505,4607,317,2025-04-25 03:58:00,2025-04-25 06:50:00,0 days 02:52:00
507,4214,222,2025-05-17 05:26:00,2025-05-17 05:28:00,0 days 00:02:00
509,3472,216,2025-06-01 09:07:00,2025-06-01 10:55:00,0 days 01:48:00
510,1390,142,2025-05-02 12:31:00,2025-05-02 13:56:00,0 days 01:25:00
512,1754,31,2025-06-07 18:23:00,2025-06-07 21:05:00,0 days 02:42:00
513,1439,242,2025-04-11 03:37:00,2025-04-11 04:00:00,0 days 00:23:00
514,1342,287,2025-05-05 18:09:00,2025-05-05 20:09:00,0 days 02:00:00
515,4000,153,2025-03-31 05:45:00,2025-03-31 08:20:00,0 days 02:35:00
516,2673,192,2025-05-04 03:48:00,2025-05-04 05:41:00,0 days 01:53:00
517,3983,290,2025-04-10 00:18:00,2025-04-10 02:32:00,0 days 02:14:00
518,2239,175,2025-04-24 11:46:00,2025-04-24 14:19:00,0 days 02:33:00
520,2267,254,2025-05-15 14:05:00,2025-05-15 16:27:00,0 days 02:22:00
521,3268,112,2025-04-08 06:37:00,2025-04-08 08:17:00,0 days 01:40:00
522,4353,203,2025-05-01 14:32:00,2025-05-01 16:20:00,0 days 01:48:00
525,4732,350,2025-04-23 13:26:00,2025-04-23 15:09:00,0 days 01:43:00
527,441,77,2025-03-25 21:16:00,2025-03-25 22:39:00,0 days 01:23:00
528,3273,266,2025-04-30 23:06:00,2025-05-01 01:51:00,0 days 02:45:00
529,1596,234,2025-05-31 21:01:00,2025-05-31 21:29:00,0 days 00:28:00
530,2707,98,2025-06-10 18:51:00,2025-06-10 19:39:00,0 days 00:48:00
531,1743,329,2025-04-02 01:19:00,2025-04-02 04:02:00,0 days 02:43:00
532,2772,99999,2025-05-01 22:47:00,2025-05-02 00:10:00,0 days 01:23:00
533,3330,216,2025-05-10 01:04:00,2025-05-10 01:34:00,0 days 00:30:00
534,1413,290,2025-06-10 10:36:00,2025-06-10 12:30:00,0 days 01:54:00
535,250,153,2025-06-13 20:33:00,2025-06-13 23:19:00,0 days 02:46:00
536,1298,73,2025-04-24 21:59:00,2025-04-24 23:35:00,0 days 01:36:00
537,2315,197,2025-05-06 05:02:00,2025-05-06 05:55:00,0 days 00:53:00
539,99999,246,2025-06-19 15:42:00,2025-06-19 18:11:00,0 days 02:29:00
540,237,114,2025-05-24 01:19:00,2025-05-24 03:55:00,0 days 02:36:00
541,2440,316,2025-05-26 11:47:00,2025-05-26 13:46:00,0 days 01:59:00
543,3507,276,2025-06-12 10:21:00,2025-06-12 13:14:00,0 days 02:53:00
544,4441,229,2025-04-07 16:22:00,2025-04-07 16:26:00,0 days 00:04:00
545,24,87,2025-04-05 03:57:00,2025-04-05 05:03:00,0 days 01:06:00
546,1670,312,2025-04-26 02:54:00,2025-04-26 04:57:00,0 days 02:03:00
547,3310,276,2025-04-08 12:51:00,2025-04-08 12:57:00,0 days 00:06:00
549,4092,3,2025-04-20 14:49:00,2025-04-20 15:21:00,0 days 00:32:00
552,1829,59,2025-04-15 02:24:00,2025-04-15 02:59:00,0 days 00:35:00
553,570,50,2025-05-16 12:14:00,2025-05-16 13:50:00,0 days 01:36:00
554,2387,115,2025-05-18 13:23:00,2025-05-18 14:03:00,0 days 00:40:00
555,367,64,2025-06-05 16:31:00,2025-06-05 18:32:00,0 days 02:01:00
556,2390,290,2025-04-02 06:51:00,2025-04-02 07:09:00,0 days 00:18:00
557,1103,20,2025-04-09 09:04:00,2025-04-09 10:55:00,0 days 01:51:00
559,2979,336,2025-03-29 13:17:00,2025-03-29 14:24:00,0 days 01:07:00
560,2960,37,2025-04-14 02:48:00,2025-04-14 04:44:00,0 days 01:56:00
561,3519,250,2025-04-12 15:49:00,2025-04-12 16:57:00,0 days 01:08:00
562,3331,299,2025-04-11 10:35:00,2025-04-11 12:25:00,0 days 01:50:00
563,413,98,2025-04-02 11:23:00,2025-04-02 14:07:00,0 days 02:44:00
564,2618,199,2025-04-23 17:45:00,2025-04-23 19:03:00,0 days 01:18:00
565,4107,210,2025-05-13 10:43:00,2025-05-13 12:27:00,0 days 01:44:00
568,2174,218,2025-06-10 04:44:00,2025-06-10 05:11:00,0 days 00:27:00
569,4662,203,2025-05-04 03:05:00,2025-05-04 04:36:00,0 days 01:31:00
570,2852,170,2025-05-21 13:43:00,2025-05-21 14:48:00,0 days 01:05:00
571,1767,134,2025-06-05 14:02:00,2025-06-05 15:46:00,0 days 01:44:00
572,99999,341,2025-04-14 12:04:00,2025-04-14 12:30:00,0 days 00:26:00
573,1749,90,2025-03-30 06:07:00,2025-03-30 09:06:00,0 days 02:59:00
575,2497,343,2025-04-21 17:43:00,2025-04-21 19:19:00,0 days 01:36:00
576,2478,66,2025-05-30 15:24:00,2025-05-30 17:17:00,0 days 01:53:00
577,4586,153,2025-05-09 08:53:00,2025-05-09 10:43:00,0 days 01:50:00
578,3668,261,2025-04-04 07:31:00,2025-04-04 10:05:00,0 days 02:34:00
579,1497,340,2025-06-08 16:15:00,2025-06-08 18:45:00,0 days 02:30:00
581,4194,107,2025-05-12 23:49:00,2025-05-13 02:00:00,0 days 02:11:00
582,453,60,2025-04-12 15:27:00,2025-04-12 17:27:00,0 days 02:00:00
583,4134,151,2025-06-11 17:16:00,2025-06-11 18:36:00,0 days 01:20:00
585,1733,274,2025-06-20 17:52:00,2025-06-20 20:48:00,0 days 02:56:00
586,1185,135,2025-04-19 08:48:00,2025-04-19 09:59:00,0 days 01:11:00
587,3505,3,2025-04-03 06:54:00,2025-04-03 08:01:00,0 days 01:07:00
588,2453,170,2025-05-23 00:55:00,2025-05-23 03:18:00,0 days 02:23:00
589,1772,253,2025-04-24 00:05:00,2025-04-24 02:26:00,0 days 02:21:00
590,187,276,2025-04-14 15:53:00,2025-04-14 16:23:00,0 days 00:30:00
591,424,35,2025-04-21 17:30:00,2025-04-21 18:39:00,0 days 01:09:00
592,3431,345,2025-04-03 17:49:00,2025-04-03 18:37:00,0 days 00:48:00
593,3103,188,2025-05-06 02:20:00,2025-05-06 05:07:00,0 days 02:47:00
594,1079,290,2025-05-12 07:13:00,2025-05-12 08:13:00,0 days 01:00:00
596,655,166,2025-04-12 11:02:00,2025-04-12 12:16:00,0 days 01:14:00
597,4168,210,2025-03-31 09:43:00,2025-03-31 10:34:00,0 days 00:51:00
598,1264,105,2025-04-29 13:14:00,2025-04-29 15:39:00,0 days 02:25:00
599,4298,340,2025-04-12 21:33:00,2025-04-12 22:23:00,0 days 00:50:00
600,4323,350,2025-04-12 13:21:00,2025-04-12 15:43:00,0 days 02:22:00
601,495,312,2025-05-10 22:22:00,2025-05-11 01:09:00,0 days 02:47:00
604,82,276,2025-06-05 17:59:00,2025-06-05 18:57:00,0 days 00:58:00
605,1183,174,2025-04-09 21:08:00,2025-04-10 00:07:00,0 days 02:59:00
606,292,272,2025-04-09 20:04:00,2025-04-09 22:50:00,0 days 02:46:00
607,4348,261,2025-06-14 23:29:00,2025-06-15 01:09:00,0 days 01:40:00
608,479,281,2025-05-09 00:27:00,2025-05-09 02:27:00,0 days 02:00:00
609,4949,82,2025-06-21 09:14:00,2025-06-21 12:14:00,0 days 03:00:00
610,3727,62,2025-05-12 19:13:00,2025-05-12 19:44:00,0 days 00:31:00
611,1631,198,2025-06-12 08:23:00,2025-06-12 09:53:00,0 days 01:30:00
612,4015,55,2025-05-30 10:16:00,2025-05-30 12:14:00,0 days 01:58:00
613,3495,263,2025-05-19 13:21:00,2025-05-19 14:21:00,0 days 01:00:00
614,2145,306,2025-04-30 15:10:00,2025-04-30 15:26:00,0 days 00:16:00
615,252,188,2025-06-12 05:53:00,2025-06-12 06:57:00,0 days 01:04:00
617,3374,61,2025-06-09 08:43:00,2025-06-09 10:13:00,0 days 01:30:00
619,2238,192,2025-05-04 13:47:00,2025-05-04 15:43:00,0 days 01:56:00
620,1683,299,2025-04-29 16:22:00,2025-04-29 18:59:00,0 days 02:37:00
621,1415,192,2025-05-21 07:27:00,2025-05-21 07:54:00,0 days 00:27:00
622,2445,345,2025-06-09 07:53:00,2025-06-09 09:38:00,0 days 01:45:00
623,2928,212,2025-04-18 00:51:00,2025-04-18 03:49:00,0 days 02:58:00
624,4548,137,2025-04-06 11:47:00,2025-04-06 12:21:00,0 days 00:34:00
625,965,151,2025-05-04 12:34:00,2025-05-04 13:06:00,0 days 00:32:00
626,2467,274,2025-04-27 18:28:00,2025-04-27 20:21:00,0 days 01:53:00
627,3708,219,2025-04-17 00:00:00,2025-04-17 01:09:00,0 days 01:09:00
628,3114,298,2025-04-30 04:01:00,2025-04-30 05:50:00,0 days 01:49:00
629,2287,150,2025-05-04 15:37:00,2025-05-04 17:38:00,0 days 02:01:00
630,1198,129,2025-05-19 08:31:00,2025-05-19 10:13:00,0 days 01:42:00
631,1166,100,2025-04-22 15:00:00,2025-04-22 15:11:00,0 days 00:11:00
632,4493,190,2025-05-19 08:09:00,2025-05-19 10:56:00,0 days 02:47:00
633,3046,2,2025-05-27 02:20:00,2025-05-27 04:57:00,0 days 02:37:00
634,1682,214,2025-05-28 18:02:00,2025-05-28 20:49:00,0 days 02:47:00
635,1475,257,2025-05-07 00:39:00,2025-05-07 03:24:00,0 days 02:45:00
636,3810,293,2025-04-28 22:09:00,2025-04-29 00:24:00,0 days 02:15:00
637,1461,336,2025-05-27 09:38:00,2025-05-27 12:26:00,0 days 02:48:00
638,1547,226,2025-04-09 23:19:00,2025-04-10 01:06:00,0 days 01:47:00
639,3087,120,2025-03-30 01:14:00,2025-03-30 02:48:00,0 days 01:34:00
640,4420,144,2025-03-27 18:39:00,2025-03-27 20:09:00,0 days 01:30:00
641,67,51,2025-03-30 21:44:00,2025-03-30 22:55:00,0 days 01:11:00
642,2584,67,2025-04-19 18:14:00,2025-04-19 20:36:00,0 days 02:22:00
643,2652,33,2025-05-28 21:04:00,2025-05-28 23:47:00,0 days 02:43:00
644,2370,209,2025-05-09 03:23:00,2025-05-09 03:41:00,0 days 00:18:00
645,1782,116,2025-05-26 12:01:00,2025-05-26 14:14:00,0 days 02:13:00
646,574,168,2025-05-27 12:51:00,2025-05-27 14:55:00,0 days 02:04:00
647,3734,190,2025-05-11 11:57:00,2025-05-11 13:34:00,0 days 01:37:00
648,3679,265,2025-05-18 22:40:00,2025-05-18 22:58:00,0 days 00:18:00
649,1294,63,2025-04-11 00:14:00,2025-04-11 00:34:00,0 days 00:20:00
650,2483,99999,2025-06-09 01:34:00,2025-06-09 01:58:00,0 days 00:24:00
651,2597,289,2025-04-13 14:06:00,2025-04-13 14:33:00,0 days 00:27:00
652,1384,149,2025-03-24 18:47:00,2025-03-24 18:55:00,0 days 00:08:00
655,2751,349,2025-06-05 13:15:00,2025-06-05 13:38:00,0 days 00:23:00
656,4097,141,2025-05-01 18:22:00,2025-05-01 20:33:00,0 days 02:11:00
657,2382,76,2025-04-07 06:57:00,2025-04-07 07:18:00,0 days 00:21:00
658,4982,249,2025-05-22 11:12:00,2025-05-22 11:38:00,0 days 00:26:00
659,2635,17,2025-05-05 02:59:00,2025-05-05 03:56:00,0 days 00:57:00
660,4788,261,2025-06-16 18:12:00,2025-06-16 19:51:00,0 days 01:39:00
662,2241,263,2025-05-16 09:54:00,2025-05-16 11:07:00,0 days 01:13:00
663,3218,319,2025-03-26 18:46:00,2025-03-26 18:46:00,0 days 00:00:00
664,1716,302,2025-05-30 23:46:00,2025-05-31 02:45:00,0 days 02:59:00
666,1156,50,2025-04-23 03:40:00,2025-04-23 06:06:00,0 days 02:26:00
667,2153,44,2025-03-26 10:15:00,2025-03-26 11:34:00,0 days 01:19:00
668,251,25,2025-05-24 17:52:00,2025-05-24 20:10:00,0 days 02:18:00
669,466,80,2025-05-16 23:14:00,2025-05-16 23:34:00,0 days 00:20:00
671,4150,306,2025-04-27 02:19:00,2025-04-27 05:17:00,0 days 02:58:00
672,1441,58,2025-06-06 09:19:00,2025-06-06 11:24:00,0 days 02:05:00
673,2135,210,2025-03-25 03:01:00,2025-03-25 04:13:00,0 days 01:12:00
674,279,236,2025-06-15 02:17:00,2025-06-15 05:17:00,0 days 03:00:00
676,3643,324,2025-05-12 06:42:00,2025-05-12 08:34:00,0 days 01:52:00
677,4131,216,2025-06-13 06:59:00,2025-06-13 07:08:00,0 days 00:09:00
680,2007,206,2025-06-15 19:52:00,2025-06-15 20:42:00,0 days 00:50:00
681,4526,349,2025-06-20 12:11:00,2025-06-20 12:16:00,0 days 00:05:00
682,4667,85,2025-05-11 07:12:00,2025-05-11 07:40:00,0 days 00:28:00
683,4837,81,2025-04-14 21:41:00,2025-04-14 23:27:00,0 days 01:46:00
685,1819,10,2025-06-11 06:13:00,2025-06-11 06:41:00,0 days 00:28:00
686,4577,303,2025-05-09 20:36:00,2025-05-09 20:55:00,0 days 00:19:00
687,4943,182,2025-03-26 02:46:00,2025-03-26 04:20:00,0 days 01:34:00
688,150,67,2025-04-20 21:28:00,2025-04-20 22:08:00,0 days 00:40:00
689,3092,235,2025-05-04 11:30:00,2025-05-04 11:32:00,0 days 00:02:00
691,3540,119,2025-06-01 01:53:00,2025-06-01 02:33:00,0 days 00:40:00
692,2879,344,2025-05-24 14:29:00,2025-05-24 15:07:00,0 days 00:38:00
693,1557,244,2025-06-12 14:37:00,2025-06-12 15:28:00,0 days 00:51:00
694,3239,325,2025-05-13 04:08:00,2025-05-13 05:39:00,0 days 01:31:00
695,3330,141,2025-05-29 22:47:00,2025-05-29 23:58:00,0 days 01:11:00
696,3702,81,2025-05-30 15:34:00,2025-05-30 17:10:00,0 days 01:36:00
697,2,89,2025-05-11 19:13:00,2025-05-11 19:24:00,0 days 00:11:00
698,1625,206,2025-05-14 18:20:00,2025-05-14 19:44:00,0 days 01:24:00
699,1212,173,2025-05-08 23:26:00,2025-05-09 01:16:00,0 days 01:50:00
700,532,220,2025-05-02 09:15:00,2025-05-02 10:26:00,0 days 01:11:00
701,2537,281,2025-05-11 03:42:00,2025-05-11 04:07:00,0 days 00:25:00
702,1812,347,2025-04-23 20:34:00,2025-04-23 21:00:00,0 days 00:26:00
703,791,45,2025-04-18 16:01:00,2025-04-18 17:49:00,0 days 01:48:00
704,1662,12,2025-04-11 15:43:00,2025-04-11 16:16:00,0 days 00:33:00
705,2647,261,2025-06-18 10:09:00,2025-06-18 12:24:00,0 days 02:15:00
707,416,333,2025-04-11 11:46:00,2025-04-11 13:45:00,0 days 01:59:00
708,567,30,2025-05-23 17:32:00,2025-05-23 17:45:00,0 days 00:13:00
709,620,265,2025-05-14 23:52:00,2025-05-15 01:30:00,0 days 01:38:00
710,1565,102,2025-04-03 05:20:00,2025-04-03 08:01:00,0 days 02:41:00
712,1573,317,2025-05-02 11:29:00,2025-05-02 13:32:00,0 days 02:03:00
713,3600,69,2025-05-03 06:49:00,2025-05-03 09:22:00,0 days 02:33:00
714,283,65,2025-05-27 13:32:00,2025-05-27 14:43:00,0 days 01:11:00
716,813,322,2025-05-28 11:45:00,2025-05-28 13:07:00,0 days 01:22:00
717,35,266,2025-06-18 22:21:00,2025-06-18 23:39:00,0 days 01:18:00
718,344,281,2025-06-21 07:33:00,2025-06-21 07:54:00,0 days 00:21:00
719,145,262,2025-03-28 04:08:00,2025-03-28 06:55:00,0 days 02:47:00
720,510,335,2025-04-12 21:45:00,2025-04-13 00:23:00,0 days 02:38:00
721,2079,46,2025-06-07 17:10:00,2025-06-07 19:41:00,0 days 02:31:00
724,2729,300,2025-04-18 11:44:00,2025-04-18 12:29:00,0 days 00:45:00
725,4341,205,2025-04-07 09:37:00,2025-04-07 12:29:00,0 days 02:52:00
726,1790,83,2025-05-01 12:17:00,2025-05-01 15:08:00,0 days 02:51:00
727,4637,329,2025-03-24 08:05:00,2025-03-24 09:47:00,0 days 01:42:00
728,2634,182,2025-04-08 19:16:00,2025-04-08 22:16:00,0 days 03:00:00
730,1299,183,2025-05-09 00:39:00,2025-05-09 02:48:00,0 days 02:09:00
731,2446,200,2025-05-12 15:25:00,2025-05-12 17:29:00,0 days 02:04:00
732,4302,309,2025-03-26 11:23:00,2025-03-26 14:11:00,0 days 02:48:00
733,2097,273,2025-05-07 04:48:00,2025-05-07 04:57:00,0 days 00:09:00
734,2567,240,2025-03-28 10:22:00,2025-03-28 10:39:00,0 days 00:17:00
735,1662,16,2025-06-01 04:35:00,2025-06-01 05:27:00,0 days 00:52:00
736,3740,76,2025-05-05 17:28:00,2025-05-05 17:57:00,0 days 00:29:00
737,291,233,2025-06-01 22:56:00,2025-06-01 23:07:00,0 days 00:11:00
738,4593,2,2025-06-14 03:36:00,2025-06-14 04:15:00,0 days 00:39:00
739,1019,49,2025-03-24 07:37:00,2025-03-24 10:32:00,0 days 02:55:00
740,4816,267,2025-04-15 04:06:00,2025-04-15 04:31:00,0 days 00:25:00
742,4008,20,2025-05-13 12:12:00,2025-05-13 14:01:00,0 days 01:49:00
743,2333,74,2025-03-29 08:15:00,2025-03-29 08:33:00,0 days 00:18:00
744,3691,294,2025-05-01 02:54:00,2025-05-01 03:50:00,0 days 00:56:00
745,542,180,2025-05-21 00:34:00,2025-05-21 02:59:00,0 days 02:25:00
746,2940,41,2025-06-08 00:53:00,2025-06-08 01:29:00,0 days 00:36:00
747,988,92,2025-04-01 08:52:00,2025-04-01 11:13:00,0 days 02:21:00
749,4181,230,2025-04-26 05:50:00,2025-04-26 06:56:00,0 days 01:06:00
750,924,183,2025-06-03 20:51:00,2025-06-03 22:54:00,0 days 02:03:00
751,1507,129,2025-03-24 17:19:00,2025-03-24 17:56:00,0 days 00:37:00
752,4335,89,2025-06-07 12:19:00,2025-06-07 15:11:00,0 days 02:52:00
753,3767,331,2025-06-18 00:44:00,2025-06-18 03:39:00,0 days 02:55:00
754,3457,6,2025-05-07 08:53:00,2025-05-07 09:56:00,0 days 01:03:00
755,2680,124,2025-04-22 12:47:00,2025-04-22 15:25:00,0 days 02:38:00
756,921,117,2025-05-05 18:13:00,2025-05-05 18:36:00,0 days 00:23:00
757,1353,7,2025-06-01 17:31:00,2025-06-01 19:11:00,0 days 01:40:00
758,1657,8,2025-03-25 22:09:00,2025-03-26 00:29:00,0 days 02:20:00
759,2207,276,2025-06-04 18:47:00,2025-06-04 21:03:00,0 days 02:16:00
761,4512,223,2025-04-26 20:46:00,2025-04-26 23:33:00,0 days 02:47:00
763,134,33,2025-04-24 07:29:00,2025-04-24 09:18:00,0 days 01:49:00
764,3049,21,2025-06-21 09:39:00,2025-06-21 10:34:00,0 days 00:55:00
